"facility_name","RN_Fluctuation","CNA_Fluctuation","avg_census"
"AMBASSADOR HEALTH OF OMAHA","30.33532857785434","39.53326103336045","77.42222222222222"
"HIGHLAND CARE CENTER","30.27836708712455","39.673020724999944","313.96666666666664"
"DEANWOOD REHABILITATION AND WELLNESS CENTER","30.25186666891496","36.98004373333474","252.96666666666667"
"LAKE PARK NURSING AND REHABILITATION CENTER","30.25024839716011","22.22114338829454","96.5"
"WOODCREST REHAB & RESIDENTIAL H C CENTER  L L C","30.234269054847335","16.9120411196124","195.9777777777778"
"SUMMERHILL ELDERLIVING HOME & CARE","30.176851160094287","28.60470405252623","140.46666666666667"
"PRINCETON HEALTH & REHABILITATION","30.16558977714141","32.04450612692749","254.76666666666668"
"COMPLETE CARE AT HARBORAGE LLC","30.08778264481942","28.67110517855565","197.92222222222222"
"COMMONS AT ORLANDO LUTHERAN TOWERS","30.071036678523807","26.8530135778377","145.95555555555555"
"PLAZA HEALTH AND REHAB","30.044390129622172","26.90405174560196","164.06666666666666"
"REDEEMER RESIDENCE INC","30.03787987738299","19.23417114345015","111.37777777777778"
"ALBUQUERQUE HEIGHTS HEALTHCARE AND REHABILITATION","30.016561815487044","14.086077251644163","124.13333333333334"
"VILLA AT WINDSOR PARK","30.014955653487206","26.04358315932088","188.2111111111111"
"FUTURE CARE CHESAPEAKE","29.976126102692515","20.52100355924758","130.32222222222222"
"ST MARY'S D'YOUVILLE PAVILION","29.905382630616934","22.053431752182778","174.15555555555557"
"NORTHERN MANOR GERIATRIC CENTER INC","29.902732062998204","43.10094785129904","225.11111111111111"
"ELDERWOOD AT WHEATFIELD","29.893867831562126","22.110113582963955","110.61111111111111"
"COMPLETE CARE AT GREEN KNOLL","29.844709262329413","27.359196824873617","153.1888888888889"
"SOLOMONS NURSING AND REHAB CENTER","29.783322801588483","14.293927191531514","87.38888888888889"
"STONEHILL CARE CENTER","29.7700023665602","27.39442692039679","155.77777777777777"
"SAN DIEGO POST-ACUTE CENTER","29.764935967476255","43.02232749461067","232.1"
"KULA HOSPITAL","29.664736903524826","11.199217407605861","92.68888888888888"
"STATEN ISLAND CARE CENTER","29.64694722371359","27.612079431351564","291.9555555555556"
"LOCHEARN NURSING HOME  LLC","29.63762012204902","25.515181560538927","192.5"
"BEACH TERRACE CARE CENTER","29.634484711984094","27.245171013928783","170.46666666666667"
"RIVERSIDE CARE CENTER","29.60728194013504","22.018726424530144","111.75555555555556"
"FORT HUDSON NURSING CENTER INC","29.58753272593792","26.285458342694813","178.74444444444444"
"JOHN J KANE REGIONAL CENTER-SC","29.57434068711005","35.34017196293105","188.95555555555555"
"ELEVATE CARE NORTHBROOK","29.56626244506452","26.539005637452192","204.06666666666666"
"HEBREW HOME OF GREATER WASHINGTON","29.555860286803128","54.23231197849461","396.3666666666667"
"TUCKER OPERATING COMPANY LLC","29.52068236749862","16.287709535033706","115.17777777777778"
"LEGACY WILLOUGHBY","29.515327621538297","25.645344151603467","121.47777777777777"
"LIBERTY POINTE REHABILITATION AND HEALTHCARE CTR","29.511112357983375","23.409527537130426","154.56666666666666"
"SCHENECTADY CENTER FOR REHABILITATION AND NURSING","29.488194198122187","33.661405775220445","235.98888888888888"
"NEW VANDERBILT REHABILITATION AND CARE CENTER  INC","29.47762640337733","32.432230558162686","252.76666666666668"
"LAUREL HEIGHTS HOME FOR THE ELDERLY","29.45073701337228","24.369989961766084","154.54444444444445"
"FUTURE CARE CANTON HARBOR","29.417198223256445","25.54774266088926","151.0"
"COURTLAND  LLC","29.362009377519517","18.0861118404765","140.33333333333334"
"BENEDICTINE HEALTH CENTER OF MINNEAPOLIS","29.357091587330586","17.158943619286056","83.06666666666666"
"TICE VALLEY POST ACUTE","29.32981419434413","23.71470908775132","108.9888888888889"
"RADFORD GREEN","29.3093810661734","19.88275992950097","73.53333333333333"
"REGO PARK NURSING HOME","29.295218942179318","15.73850570409252","189.54444444444445"
"WARREN BARR LIEBERMAN","29.287613863930538","23.637097104986516","223.2888888888889"
"PERIMETER REHABILITATION SUITES BY HARBORVIEW","29.279023691095055","38.83815529501722","215.5"
"BLUEBERRY HILL REHABILITATION AND HEALTHCARE CTR","29.27721854855496","24.57951972643649","121.64444444444445"
"BENEFIS SENIOR SERVICES","29.243030183184356","24.55005666916934","124.4888888888889"
"BEECHWOOD HOMES","29.234371839001042","34.417809264512414","206.16666666666666"
"LORIEN HEALTH SYSTEMS - COLUMBIA","29.22865321706697","41.95900767627419","188.24444444444444"
"CROWN HEIGHTS CENTER FOR NURSING AND REHAB","29.18705079559801","25.133855700745052","289.18888888888887"
"GOLD CREST CARE CENTER","29.180382141690355","16.167714012404158","168.36666666666667"
"WINDSOR PARK REHAB & NURSING CENTER","29.179106731243724","9.364489947270716","55.111111111111114"
"BEACH GARDENS REHAB AND NURSING CENTER","29.17770042767577","18.374227458769983","159.5"
"HOMESTEAD POST ACUTE","29.176953472388917","41.47451282399","123.93333333333334"
"GENERATIONS AT REGENCY","29.170830047998166","30.479845149100914","206.0888888888889"
"KESWICK MULTI-CARE CENTER","29.160302810285003","28.434416654132736","164.96666666666667"
"UNITY HEALTHCARE AND REHABILITATION CENTER","29.13666375632361","26.421095203843606","259.6111111111111"
"CADIA REHABILITATION SILVERSIDE","29.122182488382425","25.482689286578246","105.12222222222222"
"MVHS REHABILITATION AND NURSING CENTER","29.11477723192654","19.296432137546706","151.46666666666667"
"BIRCHWOOD PLAZA","29.102588503480785","13.31204005275021","142.17777777777778"
"LEVINDALE HEBREW GER CTR & HSP","29.083565939209112","37.643366540552606","181.12222222222223"
"SOUTH HOLLAND MANOR HTH & RHB","29.069337269593404","22.73143327127275","132.13333333333333"
"SOUTH MOUNTAIN RESTORATION CEN","29.05364112101885","29.766210300645508","89.1"
"BROOKHAVEN HEALTH CARE FACILITY L L C","28.992027095384014","35.54381942042674","139.36666666666667"
"AVALON CARE CENTER - HONOLULU  LLC","28.964305242280865","10.915168957920509","97.54444444444445"
"AUTUMN WOODS RESIDENTIAL HLTH","28.957594492255875","66.41851300523439","199.01111111111112"
"AHMC SETON MEDICAL CENTER","28.79109119235076","0.0","121.13333333333334"
"A GRACE SUB ACUTE & SKILLED CARE","28.767642364139103","22.071131177641853","106.83333333333333"
"RUNNELLS CENTER FOR REHABILITATION & HEALTHCARE","28.754432240241414","35.88499768078872","254.35555555555555"
"SOUTHVIEW ACRES HEALTHCARE CENTER","28.747965243091166","31.07771560123525","168.01111111111112"
"VETERANS HOME OF CALIFORNIA - WEST LOS ANGELES","28.72528750459593","23.942279591618192","149.5888888888889"
"ALIYA OF OAK LAWN","28.692001671956916","26.043938419167915","137.94444444444446"
"ASCENSION LIVING ST. CATHERINE LABOURE' PLACE","28.67489605268713","22.51512947547108","148.0"
"LINCOLN PARK CARE CENTER","28.58456618778801","87.19504486055558","504.68888888888887"
"ALARIS HEALTH AT CEDAR GROVE","28.55190217657012","22.882250165392183","142.6888888888889"
"EAGLERIDGE HEALTH AND REHABILITATION CENTER","28.54258553923399","17.993676483738994","108.72222222222223"
"CASCADIA OF NAMPA","28.539902810382245","17.979540855240664","91.7"
"GENERATIONS OAKTON PAVILLION","28.538449181995695","20.01572293466532","113.68888888888888"
"DELMAR GARDENS WEST","28.497291828823826","30.439638340788154","194.7111111111111"
"ELEVATE CARE CHICAGO NORTH","28.4950911858169","31.77418284502299","166.36666666666667"
"GLENWOOD CENTER","28.487371189176116","15.00889898545631","113.83333333333333"
"MOUNT OLIVET CAREVIEW HOME","28.451456053036253","21.208756776491697","147.0"
"PARK MANOR HEALTH AND REHABILITATION  LLC","28.43255417992373","15.718329559838843","145.93333333333334"
"ENCORE VILLAGE","28.40113536578615","15.715450585306172","127.38888888888889"
"PROVIDENCE LITTLE CO OF MARY TRANSITIONAL CARE CTR","28.396083578954165","13.53262223069374","59.55555555555556"
"PLAZA HEALTHCARE","28.393684946621967","28.713679890479874","135.93333333333334"
"LIFE CARE CENTER OF HILO","28.372368708633278","17.377213199240064","212.56666666666666"
"WALNUT CREEK SKILLED NURSING & REHABILITATION CENT","28.353407520022234","38.166560450570366","149.17777777777778"
"CLIFFORD CHESTER SIMS STATE VETERANS NURSING HOME","28.35046023445859","28.05568911353731","113.24444444444444"
"EASTCHESTER REHABILITATION AND HEALTH CARE CENTER","28.302254049107326","20.507221034484918","163.37777777777777"
"PEARL OF ELK GROVE  THE","28.22207532649035","14.977549155092285","132.33333333333334"
"EDGEWOOD CENTRE (THE)","28.190244911898112","18.351153252144325","118.82222222222222"
"CHARLOTTE HALL VETERANS HOME","28.184777281372895","34.00883137597806","180.43333333333334"
"THE GRAND REHABILITATION AND NURSING AT SOUTH POIN","28.172801718691613","27.534689844248764","177.73333333333332"
"PROVIDENCE PLACE","28.140548610679456","20.604514606401096","138.24444444444444"
"LONG BEACH NURSING AND REHABILITATION CENTER","28.132405381169317","21.751774752280987","135.85555555555555"
"SENECA HILL MANOR INC","28.132167695335024","20.81392279274793","109.7"
"BREWER CENTER FOR HEALTH & REHABILITATION  LLC","28.11977556524191","22.462978931407793","99.35555555555555"
"ANDRUS ON HUDSON","28.071462221639333","24.30691257135634","192.26666666666668"
"COMPLETE CARE AT LAKEVIEW","28.043533901649727","22.121419415267106","88.65555555555555"
"PENINSULA NURSING AND REHABILITATION CENTER","28.025456575221728","18.274201609967548","172.2111111111111"
"NSPIRE HEALTHCARE KENDALL","28.023546761452025","19.668217299223365","116.25555555555556"
"SOUTHPORT CENTER FOR NURSING & REHABILITATION LLC","28.0208539917499","16.14628527215742","115.0"
"PLEASANT LAKE VILLA","28.020304985803243","41.165138652643975","167.36666666666667"
"HUDSON POINTE AT RIVERDALE CTR FOR NURSING & REHAB","28.018671661344314","19.89666080147109","155.04444444444445"
"JEFFERSON HOUSE","27.988036840778765","15.853972143402776","100.18888888888888"
"NILES NSG & REHAB CTR","27.983649168514763","18.61168836565411","290.05555555555554"
"SUNHARBOR MANOR","27.981064857054033","46.157445772591096","264.9222222222222"
"JENNINGS HALL","27.97734973043229","29.93547393374471","164.54444444444445"
"EBENEZER RIDGES GERIATRIC CARE CENTER","27.967480282500077","21.543687717378372","106.91111111111111"
"CLARIDGE HOUSE NURSING AND REHABILITATION CENTER","27.960669371638986","25.31386738272031","220.84444444444443"
"MIAMI SHORES NURSING AND REHAB CENTER","27.95645133124383","15.67942543661827","93.7"
"RICHWOOD NURSING & REHAB","27.940850149802376","35.73401025389873","113.15555555555555"
"EXTENDICARE HEALTH CENTER","27.931744349118606","24.650127728236185","150.13333333333333"
"MORRISTOWN POST ACUTE REHAB AND NURSING CENTER","27.921577560664133","41.86182742712601","211.5222222222222"
"LAPEER COUNTY MEDICAL CARE FAC","27.910710610831817","21.222195585346995","148.3111111111111"
"AUTUMN LAKE HEALTHCARE AT GLEN BURNIE","27.890325765333337","32.09334650716798","171.48888888888888"
"HARRIS HILL NURSING FACILITY  L L C","27.889728240263643","31.778164470137927","175.95555555555555"
"SARAH S BRAYTON CENTER","27.8878235814438","30.064440192878944","166.93333333333334"
"VILLA RANCHO BERNARDO CARE CENTER","27.88497375324068","33.98124764283673","284.84444444444443"
"SOLARIS HEALTHCARE EAST ORLANDO","27.87022745402546","21.685322734396625","113.18888888888888"
"EDDY VILLAGE GREEN","27.84857969580599","22.31003317704955","171.2111111111111"
"REHABILITATION & NURSING CENTER AT EVERETT (THE)","27.839435066448036","22.27232587063799","137.42222222222222"
"UNIVERSAL HEALTH CARE/FLETCHER","27.826242272414998","17.794552717881476","75.08888888888889"
"BRONSON COMMONS","27.783402215492917","21.286897285419993","93.34444444444445"
"PREMIER NSG & REHAB CENTER OF FAR ROCKAWAY","27.76543122928787","14.374597915453542","176.14444444444445"
"MARIAN REGIONAL MEDICAL CENTER D/P SNF","27.764566804844318","19.34337447367777","85.64444444444445"
"FOOTHILL ACRES REHABILITATION & NURSING CENTER","27.734042362239183","27.83370678363471","150.6888888888889"
"CITRUS HEIGHTS POST ACUTE","27.733756281914125","22.98419053028969","144.24444444444444"
"CENTER AT LINCOLN  LLC  THE","27.728478028754278","23.29955773205267","87.97777777777777"
"BURGESS SQUARE HEALTHCARE CTR","27.711401933016166","26.348211177373738","122.68888888888888"
"WINGATE AT SILVER LAKE","27.69527695429575","29.893508925419255","147.03333333333333"
"HUNT NURSING & REHAB CENTER","27.6621737694991","22.47812112306251","110.71111111111111"
"REGALCARE AT COURTYARD-MEDFORD","27.617450418261637","26.11691893510719","181.42222222222222"
"ST PATRICK'S MANOR","27.51261712603138","39.17294514981433","242.01111111111112"
"TRINITY GROVE","27.468434116535583","23.60692415325487","93.32222222222222"
"CASA COLOMA HEALTH CARE CENTER","27.458740469347223","34.99784799024271","119.74444444444444"
"BRONXCARE SPECIAL CARE CENTER","27.4529312546205","31.93192876441172","224.96666666666667"
"PINE VALLEY CENTER FOR REHABILITATION AND NURSING","27.41512696307413","30.298220133173917","155.1888888888889"
"ASCENSION SAINT ANNE PLACE","27.4106931831172","27.365966876089825","120.28888888888889"
"PATHWAYS NURSING AND REHABILITATION CENTER","27.37486795868257","14.333730995703055","105.82222222222222"
"SUMMERFORD HEALTH AND REHAB  LLC","27.347841025238825","19.942966432112343","144.75555555555556"
"ASCENSION CASA SCALABRINI","27.31398553779517","10.935113688251493","156.73333333333332"
"ATRIUM CENTER FOR REHABILITATION AND NURSING","27.284424543160686","36.07528526035914","375.14444444444445"
"CHATEAU AT MOORINGS PARK  THE","27.269933489048103","22.164511415249613","87.63333333333334"
"GATEWAY CARE CENTER","27.24682290648956","21.46526677764032","145.83333333333334"
"RIVERWOOD CENTER","27.246345328094826","35.144671902158876","221.14444444444445"
"N Y S VETERANS HOME","27.240719866609208","29.676252169081426","145.45555555555555"
"UPTOWN REHABILITATION CENTER","27.158969854210536","19.938503932266666","119.06666666666666"
"COMPLETE CARE AT GREEN ACRES","27.15227109342028","35.01639833769194","142.93333333333334"
"""ALEXANDER """"SANDY"""" NININGER STATE VETERANS NURSING""","27.10029877732393","23.17432865105193","110.14444444444445"
"DOUBLE TREE POST ACUTE CARE CENTER","27.091332717014954","33.717878924418564","111.24444444444444"
"NEVILLE CENTER AT FRESH POND FOR NURSING & REHAB","27.080643196849223","21.667217833669493","101.75555555555556"
"PERHAM LIVING","27.022472485038488","16.43413815954368","70.66666666666667"
"NHC HEALTHCARE  MOULTON","27.00348919171079","20.183370706710647","113.0"
"LUXE AT JUPITER REHABILITATION CENTER (THE)","26.982559138939525","19.2015498232243","110.76666666666667"
"GOOD SAMARITAN SOCIETY MILLER POINTE A PROSPERA CO","26.970537970480837","17.692321098648467","116.7"
"INSPIRE REHABILITATION AND HEALTH CENTER LLC","26.967343963568943","28.95362011330221","176.11111111111111"
"ASPIRE AT SAND KEY","26.956688986529105","23.237304496059856","91.13333333333334"
"IROQUOIS NURSING HOME INC","26.950762436985183","24.4419346414092","141.7888888888889"
"WATERBURY CENTER FOR NURSING & REHABILITATION LLC","26.919682878388983","16.552400667355908","115.82222222222222"
"FISHKILL CENTER FOR REHABILITATION AND NURSING","26.880174210847166","37.97769700396987","144.25555555555556"
"DARCY HALL OF LIFE CARE","26.846892192529673","22.540698108145897","172.93333333333334"
"TWIN FOUNTAINS HOME","26.843252049535945","20.339217030567287","85.7"
"SHIRLEY CHAPMAN SHOLOM HOME EAST","26.82740414173108","25.03698278903684","93.44444444444444"
"BALANCED HEALTHCARE","26.825932924138446","38.928779833456886","258.35555555555555"
"PORT ST LUCIE REHABILITATION AND HEALTHCARE","26.822376412246943","23.515517749782553","179.27777777777777"
"NEW JERSEY VETERANS MEMORIAL VINELAND","26.811928938361657","45.93374937978495","214.46666666666667"
"MADIGAN ESTATES","26.81014712313316","21.149341215208917","92.37777777777778"
"CENTRAL QUEENS REHAB & NURSING CENTER","26.805959318800802","15.712723410226888","197.56666666666666"
"DOUGLAS JACOBSON STATE VETERANS NURSING HOME","26.793786430083447","24.390900261185266","111.75555555555556"
"ST MARGARETS CENTER","26.786987883520297","28.414829758254808","72.07777777777778"
"MERRIMACK COUNTY NURSING HOME","26.786425839190482","36.67117779535962","238.44444444444446"
"LIFE CARE CENTER OF ALTAMONTE SPRINGS","26.78070538419658","39.91471112340024","223.03333333333333"
"CADIA REHABILITATION PIKE CREEK","26.77794909608704","27.99926039211522","163.3111111111111"
"ALTA REHAB AT WAUCONDA","26.773532593369758","22.614759047262563","143.77777777777777"
"DANIEL HEALTH CARE INC DBA THE MEADOWS","26.759232045929313","28.760454322453903","118.87777777777778"
"VIEWCREST HEALTH CENTER","26.749350978627085","18.17399049127431","75.9888888888889"
"AUTUMN LAKE HEALTHCARE AT RUXTON","26.740372375295085","27.102145016047675","152.34444444444443"
"ST PATRICKS HOME","26.739065023194186","47.46356452970181","259.76666666666665"
"LOWRY HILLS CARE AND REHABILITATION","26.73593471994659","16.668848221079795","94.14444444444445"
"WILLOW CROSSING HEALTH & REHABILITATION CENTER","26.71506771036522","28.83594118465285","102.35555555555555"
"COREWELL HEALTH REHAB & NURSING CENTER - KENTRIDGE","26.690066290048588","34.2957423586025","135.6"
"PEARL AT FORT LAUDERDALE REHABILITATION AND NURSIN","26.67046160380057","22.318973002082007","185.67777777777778"
